title,summary,text,language,link,ilr_quantized,ilr_range,ilr_regressed,translated_summary
Vers un tourisme circulaire ?,"Il est aujourd’hui nécessaire de revoir les pratiques entrepreneuriales du secteur afin de le rendre plus résilient. Une chronique de Ruba Saleh, chercheuse, Ichec Brussels Management School. ...","Le prix des voyages va exploser cet étéEn tenant compte des besoins spécifiques des PME touristiques confrontées au défi de la durabilité, le projet Trace (SME's TRAnsition for a european Circular to… ",,https://www.lalibre.be/economie/decideurs-chroniqueurs/2024/06/25/vers-un-tourisme-circulaire-VJESQJPJCRF7JASMYHD7T54HCA/,1.0,"[0.2778286896160944, 2.2036188506398426]",1.2407237701279683,"Today, it is necessary to review the entrepreneurial practices of the sector in order to make it more resilient. A column by Ruba Saleh, dear"
La SNCB arrête la vente physique de billets internationaux dans neuf gares,La SNCB arrêtera dès le mois d’octobre la vente physique de billets de trains internationaux dans neuf gares. L’achat...,"La SNCB arrêtera dès le mois doctobre la vente physique de billets de trains internationaux dans neuf gares. Lachat de tickets internationaux ne sera donc plus possible dans les gares dArlon, dEupen,… ",,https://www.rtbf.be/article/la-sncb-arrete-la-vente-physique-de-billets-internationaux-dans-neuf-gares-11404824,1.0,"[0.537154834138506, 1.2777070995168964]",0.9074309668277012,SNCB will stop physical sales of international train tickets in nine stations from October. The purchase...
La SNCB annonce des changements concernant les billets de trains internationaux,"La SNCB arrêtera dès le mois d'octobre la vente physique de billets de trains internationaux dans neuf gares. La société belge des chemins de fer souhaite concentrer la vente de ces tickets internationaux dans douze ""travel stores"". ...",Le porte-parole explique cette décision par une baisse du nombre de billets de ce type vendus en gare. L'achat de tickets internationaux ne sera donc plus possible à partir d'octobre dans les gares d… ,,https://www.lalibre.be/belgique/mobilite/2024/07/15/la-sncb-annonce-des-changements-concernant-les-billets-de-trains-internationaux-PMISSID37BGL5FDNSAQS4GJDXM/,1.0,"[0.6247016487728922, 1.6254972520451796]",1.125099450409036,SNCB will stop physical sales of international train tickets in nine stations from October. The Belgian railway company wishes to
Geagea : “J’avais envie de faire la musique que je rêvais d’écouter ado”,"Autrefois membre du groupe Las Aves, Géraldine Baux de son vrai nom s’échappe en solitaire, dans le sillage du rock des années 1990. En amont des Inrocks Super Club où elle se produira le 26 juin, la musicienne nous a ouvert les portes de son studio d’enregis…","Autrefois membre du groupe Las Aves, Géraldine Baux de son vrai nom séchappe en solitaire, dans le sillage du rock des années 1990. En amont des Inrocks Super Club où elle se produira le 26 juin, la … ",,https://www.lesinrocks.com/musique/geagea-javais-envie-de-faire-la-musique-que-je-revais-decouter-ado-622759-26-06-2024/,1.5,"[0.5436751433506979, 2.0737949139895813]",1.3087350286701396,"Formerly a member of the group Las Aves, Géraldine Baux, her real name, escaped alone, in the wake of 1990s rock. Upstream of the Inro"
Pèlerinage à La Mecque : comment le hajj a viré au drame en raison des fortes chaleurs,"Plus de 1 000 personnes sont mortes ou toujours portées disparues lors de ce grand pèlerinage musulman annuel, la plupart à cause de la canicule.","Les températures ont atteint jusqu'à 51,8 degrés Celsius. Le hajj, grand pèlerinage musulman annuel qui a eu lieu à La Mecque, en Arabie saoudite, et sur d'autres sites aux alentours, du vendredi 14 … ",,https://www.francetvinfo.fr/monde/proche-orient/pelerinage-a-la-mecque-comment-le-hajj-a-vire-au-drame-en-raison-des-fortes-chaleurs_6615198.html,1.0,"[0.6112796992603728, 1.6478671678993786]",1.1295734335798755,"More than 1,000 people have died or are still missing during the annual Muslim pilgrimage, most of them due to the heatwave."
Transition écologique dans les voyages d'affaires : les défis de la durabilité,"La RSE intègre le changement climatique dans les stratégies, répondant aux attentes sociétales et réglementaires. Les entreprises visent la neutralité carbone d'ici 2050, selon l'Accord de Paris.","La RSE intègre le changement climatique dans les stratégies, répondant aux attentes sociétales et réglementaires. Les entreprises visent la neutralité carbone d'ici 2050, selon l'Accord de Paris. 
L… ",,https://www.journaldunet.com/management/direction-generale/1531169-transition-ecologique-dans-les-voyages-d-affaires-les-defis-de-la-durabilite/,1.5,"[1.0570917430158042, 1.7657449541905175]",1.4114183486031608,"CSR integrates climate change into strategies, meeting societal and regulatory expectations. Companies aim for neutrality"
Essai Volkswagen Golf Edition 50 : plus Golf que jamais,"La nouvelle Golf, c’est pour la vie ! Tel est le slogan publicitaire accompagnant le lancement de la…
L’article Essai Volkswagen Golf Edition 50 : plus Golf que jamais est apparu en premier sur BlogAutomobile.","La nouvelle Golf, c’est pour la vie ! Tel est le slogan publicitaire accompagnant le lancement de la nouvelle Golf, facelift de la 8ème génération dévoilé en février dernier. Nous sommes allés remont… ",,https://blogautomobile.fr/essai-volkswagen-golf-edition-50-plus-golf-que-jamais-363820,1.5,"[1.4097565520295783, 1.554146068782253]",1.4819513104059157,"The new Golf is for life! This is the advertising slogan accompanying the launch of the…
The article Volkswagen Golf Edition 50 test: more"
"Destination, mer, ville, montagne, budget : voici les tendances pour les vacances d’été 2024 des Belges (infographies)","Quels sont vos projets de vacances pour l’été 2024 ? Dans une nouvelle étude, HelloSafe décrypte les intentions des Belges. On fait le point. ...","Congés 2024 en Belgique : voici comment optimiser vos jours de reposÀ en croire cette récente étude, les Belges sont aussi prêts à mettre le prix pour soffrir ce moment de détente. Le budget moyen de… ",,https://www.lavenir.net/actu/belgique/2024/06/18/destination-mer-ville-montagne-budget-voici-les-tendances-pour-les-vacances-dete-2024-des-belges-infographies-3KTRTFNP6NDMFKD5AVKFROAVHY/,1.0,"[0.5651700014690073, 1.7247166642183211]",1.1449433328436642,"What are your holiday plans for summer 2024? In a new study, HelloSafe deciphers the intentions of the Belgians. We take stock. ..."
Déclaration du nombre total de droits de vote et du nombre d’actions composant le capital au 30 juin 2024,"Société anonyme au capital de 106.945.095 euros Siège social : 14, rue Royale, 75008 Paris632 012 100 R.C.S. ParisCode LEI (Legal Entité Identifier) : 529900JI1GG6F7RKVI53","Société anonyme au capital de 106.945.095 euros Siège social : 14, rue Royale, 75008 Paris632 012 100 R.C.S. ParisCode LEI (Legal Entité Identifier) : 529900JI1GG6F7RKVI53
Conformément aux articles … ",,https://www.globenewswire.com/news-release/2024/07/15/2912868/0/fr/D%C3%A9claration-du-nombre-total-de-droits-de-vote-et-du-nombre-d-actions-composant-le-capital-au-30-juin-2024.html,1.0,"[0.3922869210136577, 2.012855131643904]",1.2025710263287808,"Public limited company with capital of 106,945,095 euros Head office: 14, rue Royale, 75008 Paris632 012 100 R.C.S. ParisLEI code (Legal Entity Identifier):"
PlayStation Store : jusqu'à -95% sur les jeux PS5 et PS4 avec les nouvelles promos,"Sony a lancé de nouvelles promos sur le PlayStation Store. Au programme des réductions pouvant grimper jusqu'à -95% sur des milliers de jeux PS5, PS4 et PS VR.","Sony a lancé de nouvelles promos sur le PlayStation Store. Au programme des réductions pouvant grimper jusqu'à -95% sur des milliers de jeux PS5, PS4 et PS VR.Vous connaissez la chanson par cur à for… ",,https://www.gameblog.fr/jeu-video/ed/news/playstation-store-promos-juillet-2024-s1-581415,1.0,"[0.7816801204915871, 1.1309919277050478]",0.9563360240983174,Sony has launched new promotions on the PlayStation Store. The program includes discounts of up to -95% on thousands of PS5 and PS4 games.
Lettre à la France depuis mon pays d’extrême droite,"Alors que la montée du RN pourrait faire basculer la France dimanche, nous avons demandé à des artistes déjà confrontés à des gouvernements d’extrême droite dans leurs pays quelles avaient été les conséquences, et comment ils faisaient face.","Publié le 04 juillet 2024 à 17h44
<ul><li>Partage</li><li>LinkedIn</li><li>Facebook</li><li>X (ex Twitter)</li><li>Envoyer par email</li><li>Copier le lien</li></ul>
Lire dans l'application
Laura … ",,https://www.telerama.fr/debats-reportages/lettre-a-la-france-depuis-mon-pays-d-extreme-droite-4404-7021121.php,2.0,"[1.07948790041202, 2.552307259752788]",1.815897580082404,"As the rise of the RN could tip France over on Sunday, we asked artists who have already faced extreme governments"
Vacances d’été : les réservations de dernière minute s’envolent,"La météo pluvieuse en Belgique pousse les voyageurs vers le soleil. Quitte même à avoir trop chaud, souligne Tui Belgium. ...","1. Réservations en hausse ces dernières semaines
""Les réservations pour les vacances d'été sont en hausse de 20 % par rapport à l'an dernier"", assure Ben Clockaerts, country manager pour la Belgique… ",,https://www.lalibre.be/economie/entreprises-startup/2024/07/03/vacances-dete-les-reservations-de-derniere-minute-senvolent-NKNSJVGTCNBWNOUGHARJKPN3DE/,1.0,"[0.9575542304886833, 1.02546746170679]",0.9915108460977368,"The rainy weather in Belgium is pushing travellers towards the sun. Even if it means being too hot, stresses Tui Belgium. ..."
"Israël provoquera-t-il un cataclysme ?, par Thierry Meyssan","Benjamin Netanyahu, Premier ministre israélien, majoritaire à la Knesset, mais largement minoritaire parmi ses concitoyens, menace d'attaquer le Liban. Si cette opération est lancée, l'armée israélienne ne parviendra pas à vaincre seule le Hezbollah. Pour sau…","Le chef d’état-major israélien, le général Herzi Halevi, a rencontré ses homologues dArabie saoudite, dÉgypte, de Bahreïn, des Émirats arabes unis et de Jordanie. En application des accords signés av… ",,https://www.voltairenet.org/article221085.html,1.5,"[0.3513490717113408, 2.1891905569731955]",1.2702698143422682,"Benjamin Netanyahu, Israeli Prime Minister, who has a majority in the Knesset but a large minority among his fellow citizens, threatens to attack Lebanon"
"En solo au ciné, au resto, en vacances… L’ère des solitaires heureux? «Je finis par y trouver un certain plaisir»","La vie en solo semble aller crescendo. Electrons libres ou fruits de sociétés urbaines atomisées, que nous disent ces solitaires assumés sur la délicate alchimie des êtres?
The post En solo au ciné, au resto, en vacances… L’ère des solitaires heureux? «Je fin…","Lessentiel
 La vie en solo est de plus en plus acceptée et valorisée.
 La solitude peut être perçue comme un vecteur d’intégration sociale.
 Les réseaux sociaux peuvent espacer les individus plutô… ",,https://www.levif.be/societe/en-solo-au-cine-au-resto-en-vacances-lere-des-solitaires-heureux-je-finis-par-y-trouver-un-certain-plaisir/,1.5,"[0.2880503368696461, 2.2271697978782123]",1.2576100673739292,"Solo life seems to be going crescendo. Free electrons or fruits of atomized urban societies, what do these self-confessed loners tell us about the delicacies?"
Législatives : le RN à Matignon menacerait des centaines de milliers d’emplois de l’industrie verte,"Les filières industrielles installées ou en devenir des éoliennes, des panneaux solaires, des batteries ou encore des pompes à chaleur pourraient être remises en cause si le parti d'extrême droite accédait au pouvoir à l'issue des législatives anticipées. Plu…",Se dirige-t-on vers une casse industrielle en cas de victoire du Rassemblement national aux élections législatives anticipées ? Alors que son président Jordan Bardella entend supprimer le dispositif … ,,https://www.latribune.fr/climat/energie-environnement/legislatives-le-rn-a-matignon-menacerait-des-centaines-de-milliers-d-emplois-de-l-industrie-verte-1000961.html,1.5,"[0.9675892502880865, 1.819446449827148]",1.3935178500576173,"The industrial sectors installed or in the process of being installed, wind turbines, solar panels, batteries or even heat pumps could be"
Lettre à la France depuis mon pays d’extrême droite,"Alors que la montée du RN pourrait faire basculer la France dimanche, nous avons demandé à des artistes déjà confrontés à des gouvernements d’extrême droite dans leurs pays quelles avaient été les conséquences, et comment ils faisaient face.","Publié le 06 juillet 2024 à 08h12
<ul><li>Partage</li><li>LinkedIn</li><li>Facebook</li><li>X (ex Twitter)</li><li>Envoyer par email</li><li>Copier le lien</li></ul>
Lire dans l'application
Michal… ",,https://www.telerama.fr/debats-reportages/lettre-a-la-france-depuis-mon-pays-d-extreme-droite-1218-7021121.php,2.0,"[1.07948790041202, 2.552307259752788]",1.815897580082404,"As the rise of the RN could tip France over on Sunday, we asked artists who have already faced extreme governments"
"De Coca-Cola au secteur touristique : ""J’ai trois passions : la gastronomie, les boissons et les voyages""",Libre Eco week-end | Face & Profil. Ben Clockaerts est le country manager du voyagiste en ligne depuis avril. ...,"Mais c'est quand il voit, aux valves à Louvain, une offre d'emploi de délégué commercial chez Interbrew qu'il démarre vraiment sa carrière. ""Si je dois vendre quelque chose, il faut que je vois le pr… ",,https://www.lalibre.be/economie/2024/06/29/de-coca-cola-au-secteur-touristique-jai-trois-passions-la-gastronomie-les-boissons-et-les-voyages-B2BS2CKJV5CPRELAFYO7SUI53Y/,1.0,"[0.7449422617995021, 1.4250962303341632]",1.0850192460668326,Free Eco weekend | Face & Profile. Ben Clockaerts has been the country manager of the online travel agent since April. ...
Prostitution et pédophilie: la face obscure du tourisme de masse à Medellin,"Chaque soir, la scène se répète : des centaines de jeunes femmes en tenue légère s'installent sur l'une des principales places de la ville colombienne de Medellin pour proposer leurs services sexuels. ...","""Les femmes sont le moteur du tourisme à Medellin. Les hommes viennent ici pour chercher des femmes et se droguer"", assène à l'AFP Milena, l'une des nombreuses travailleuses du sexe qui envahissent c… ",,https://www.lalibre.be/international/amerique/2024/06/21/prostitution-et-pedophilie-la-face-obscure-du-tourisme-de-masse-a-medellin-YVM6TMTQQVHI3EPVJNE2GCAZIM/,1.0,"[0.8244775838779015, 1.2925373602034975]",1.0585074720406995,"Every evening, the scene repeats itself: hundreds of young women in scantily clad attire set up shop in one of the main squares of the Colombian city."
"La peau, les yeux, les oreilles, la déshydratation, le dépistage et la vaccination : à quoi les Belges doivent-ils être attentifs lors des vacances ?","En vacances, pas question d’oublier la santé. Les médecins du HUB ont préparé une «check-list santé» bien complète pour tous les Belges. Elle mise essentiellement sur la prévention. ...","Éviter le mélanome
Même si vous êtes sévère manque de soleil, noubliez pas la protection. Le soleil est en effet responsable de 90 % des mélanomes (4000 cas par an). 8 % des patients diagnostiqués d… ",,https://www.lavenir.net/actu/societe/2024/06/22/la-peau-les-yeux-les-oreilles-la-deshydratation-le-depistage-et-la-vaccination-a-quoi-les-belges-doivent-ils-etre-attentifs-lors-des-vacances-EL6552N2FBERJA4H2UNZMRLA6I/,1.5,"[0.8349732014384879, 1.8990160791369073]",1.3669946402876976,"On holiday, there is no question of forgetting your health. The HUB doctors have prepared a very comprehensive “health checklist” for all Belgians. It focuses on"
"Super Mario : qui est Marios Iliopoulos, l'armateur nouveau propriétaire de l'AEK Athènes FC","Deux naufrages, un navire sous sanctions américaines et une tentative d'escroquerie à l'assurance visant 77 millions d'euros. Solomon présente le parcours commercial inconnu de l'armateur Marios Iliopoulos, qui a récemment racheté l'AEK. 

Notre sélection int…","« , », 10 . , « ».
 , , , «» . « , , », .
 Seajets , ( ) , , 1990. , .
 , 24 . . , , 77 . . , .
 .  
Dead in The Water Matthew Campbell Kit Chellel, Bloomberg Brillante Virtuoso 2017, 2022 . 
 … ",,https://wearesolomon.com/el/mag/thematikh/logodosia-diafaneia/super-mario-poios-einai-o-marios-iliopoulos-o-neos-idioktitis-tis-aek/,1.0,"[0.9030320508836533, 1.058180769469808]",0.9806064101767308,"Two shipwrecks, a ship under US sanctions and an attempted insurance fraud targeting 77 million euros. Solomon presents the park"
Les amis de Marine Le Pen continuent de recevoir des centaines de milliers d'euros du groupe d'extrême droite européen,Le groupe d'extrême droite ID au Parlement européen a accordé des centaines de milliers d'euros en 2023 à des sociétés controversées appartenant à des personnes condamnées et liées au Rassemblement national de Marine Le Pen. Le Parlement européen ne peut rien…,The far-right ID group granted hundreds of thousands of euros in 2023 to controversial companies belonging to convicted individuals linked to Marine Le Pens Rassemblement National. The European Parli… ,,https://www.ftm.eu/articles/le-pen-friends-millions-to-far-right-group,1.0,"[0.7475255936545375, 1.4207906772424375]",1.0841581354484875,The far-right ID group in the European Parliament has granted hundreds of thousands of euros in 2023 to controversial companies owned by
"Non, rawdogger un long-courrier n’est pas signe d’une bonne santé mentale","Cet article a d’abord été publié dans notre newsletter Fast Forward le 11 juillet 2024. Ne sortez pas le dictionnaire : si le terme ""rawdogging"" était à la base destiné à décrire une pénétration sans préservatif, il est...","Cet article a dabord été publié dans notre newsletter Fast Forward le 11 juillet 2024.
Ne sortez pas le dictionnaire : si le terme “rawdogging” était à la base destiné à décrire une pénétration sans… ",,https://www.konbini.com/internet/non-rawdogger-un-long-courrier-nest-pas-signe-dune-bonne-sante-mentale/,1.5,"[1.1765063208670847, 2.039156131888192]",1.6078312263776384,"This article was first published in our Fast Forward newsletter on July 11, 2024. Don't get out the dictionary: If the term ""rawdogging"" were"
« Ils ne m'auront pas » : comment le régime biélorusse manipule Interpol pour qu'il arrête ses ennemis,"Arrêté alors qu'il tentait d'entrer en Serbie l'année dernière après que son nom ait été ajouté à la liste des personnes recherchées par Interpol pour ""évasion fiscale"", le réalisateur biélorusse et militant anti-Lukashenko Andrey Gnyot s'est juré de ne retou…","Arrested when he attempted to enter Serbia last year after his name was added to Interpols wanted list for tax evasion, Belarusian director and anti-Lukashenko activist Andrey Gnyot has vowed to retu… ",,https://novayagazeta.eu/articles/2024/07/08/they-wont-get-me-en,1.0,"[0.25771401060397015, 2.2371433156600498]",1.24742866313201,Arrested while trying to enter Serbia last year after his name was added to Interpol's wanted list for
Partir au Vietnam : quelle est la meilleure période ?,"Le Vietnam est une destination fascinante. De la frontière chinoise au nord du pays jusqu'au delta du Mékong au sud, le pays regorge de paysages dépaysants : rizières en terrasse, villes historiques animées et plages sous-côtées. Et si vous décidiez de partir…","Le Vietnam, pays aux multiples visages, fait rêver les voyageurs en quête de découvertes culturelles, de paysages diversifiés et d'aventures culinaires. De la trépidante Hanoï à la paisible baie d'Ha… ",,https://www.futura-sciences.com/planete/questions-reponses/voyage-partir-vietnam-meilleure-periode-20720/,1.5,"[0.6797790730422557, 1.9921325561746466]",1.3359558146084511,"Vietnam is a fascinating destination. From the Chinese border in the north of the country to the Mekong Delta in the south, the country is full of exotic landscapes."
Découverte du plateau du Guéry : un joyau naturel au cœur de l’Auvergne,"Le plateau du Guéry, un spectacle naturel en Auvergne, offre une expérience unique entre lacs, volcans et paysages à couper le souffle. Un véritable trésor à découvrir ou redécouvrir.","Le plateau du Guéry, un spectacle naturel en Auvergne, offre une expérience unique entre lacs, volcans et paysages à couper le souffle. Un véritable trésor à découvrir ou redécouvrir.
Article publié… ",,https://france3-regions.francetvinfo.fr/auvergne-rhone-alpes/puy-de-dome/decouverte-du-plateau-du-guery-un-joyau-naturel-au-c-ur-de-l-auvergne-2984825.html,1.0,"[0.34038268643457403, 2.09936218927571]",1.219872437855142,"The Guéry plateau, a natural spectacle in Auvergne, offers a unique experience between lakes, volcanoes and breathtaking landscapes. A real t"
Steam : deux jeux gratuits en ce moment et un beau cadeau,"Comme tous les vendredi, c'est au tour de Steam de faire plaisir à ses utilisateurs avec des offres de jeux gratuits pour le week-end. Cette fois, la plateforme en cible deux, avec en prime un cadeau.","Comme tous les vendredi, c'est au tour de Steam de faire plaisir à ses utilisateurs avec des offres de jeux gratuits pour le week-end. Cette fois, la plateforme en cible deux, avec en prime un cadeau… ",,https://www.gameblog.fr/jeu-video/ed/news/steam-deux-jeux-gratuits-weekend-cadeau-576760,1.0,"[0.49342679649141363, 1.8442886725143106]",1.168857734502862,"Like every Friday, it's Steam's turn to please its users with free game offers for the weekend. This time, the"
"Steam : deux jeux gratuits dont un excellent, mais dépêchez-vous","Sur Steam, le week-end n'est pas encore tout à fait terminé, et les offres de jeux gratuits associées sont encore disponibles pendant encore quelques heures.","Sur Steam, le week-end n'est pas encore tout à fait terminé, et les offres de jeux gratuits associées sont encore disponibles pendant encore quelques heures.C'est donc votre dernière chance d'essayer… ",,https://www.gameblog.fr/jeu-video/ed/news/steam-jeux-gratuits-derniere-chance-577187,1.0,"[0.901404722439886, 1.16432546260019]",1.032865092520038,"On Steam, the weekend isn't quite over yet, and the associated free game offers are still available for a few more days."
DOSSIER. Marketing de réseau : arnaque ou bonne affaire ?,"Vous les avez forcément déjà vues passer, sur les réseaux sociaux : ces propositions de jobs pour renflouer votre porte-monnaie et travailler quand vous voulez, le tout, depuis votre smartphone. Ces offres, c’est du MLM,...","Vous les avez forcément déjà vues passer, sur les réseaux sociaux : ces propositions de jobs pour renflouer votre porte-monnaie et travailler quand vous voulez, le tout, depuis votre smartphone. Ces … ",,https://france3-regions.francetvinfo.fr/normandie/seine-maritime/dossier-marketing-de-reseau-arnaque-ou-bonne-affaire-2997260.html,1.0,"[0.9619555698890716, 1.022826658066557]",0.9923911139778144,You've probably already seen them on social media: these job offers to fill your wallet and work when you want.
"Le stage hors études, un système bien rodé qui fragilise l’insertion professionnelle des jeunes diplômés","Face à la difficulté de trouver un premier emploi stable, de nombreux jeunes diplômés s’inscrivent à des formations « fantômes » afin d’obtenir des conventions de stage hors études. Un système à la limite de la légalité, dont profitent les employeurs.","MAYEULE GUESPEREAU
Lorsque saffiche sur LinkedIn une offre de stage lui proposant de travailler « au service com » dun club de sport professionnel, Hugo (le prénom a été modifié), 21 ans, saute de j… ",,https://www.lemonde.fr/campus/article/2024/07/18/le-stage-hors-etudes-un-systeme-bien-rode-qui-fragilise-l-insertion-professionnelle-des-jeunes-diplomes_6252041_4401467.html,1.5,"[1.255287704213118, 1.6468273774721292]",1.4510575408426236,"Faced with the difficulty of finding a first stable job, many young graduates enroll in ""ghost"" training courses in order to obtain co"
Tour de France 2024 : le résumé de la deuxième victoire de Biniam Girmay lors de la 8e étape,"Le sprinteur érythréen s’est imposé à nouveau dans le Tour 2024, lors de la 8e étape, samedi, à Colombey-les-Deux-Eglises (Haute-Marne). Il devance le Belge Jasper Philipsen et conforte son maillot vert.","Le maillot vert Biniam Girmay sest imposé à Colombey-les-Deux-Eglises lors de la huitième étape du Tour de France 2024, le 6 juillet 2024. JEROME DELAY / AP
Après être devenu le premier Africain noi… ",,https://www.lemonde.fr/sport/article/2024/07/06/tour-de-france-2024-le-resume-de-la-deuxieme-victoire-de-biniam-girmay-lors-de-la-8e-etape_6247398_3242.html,1.0,"[0.7770698920110073, 1.3715501799816545]",1.074310035996331,"The Eritrean sprinter won again in the 2024 Tour, during the 8th stage, Saturday, in Colombey-les-Deux-Eglises (Haute-Marne). He beat the"
Tour de France 2024 : le résumé de la victoire de Tadej Pogacar lors de la 14e étape,"Le Slovène a conforté son maillot jaune en remportant en solitaire la 14e étape du Tour de France, entre Pau (Pyrénées-Atlantiques) et Saint-Lary-Soulan (Hautes-Pyrénées), samedi 13 juillet.","Le Slovène Tadej Pogacar sest imposé lors de la 14e étape du Tour de France 2024, le 13 juillet 2024. BERNARD PAPON / AP
Dans le duel qui oppose Tadej Pogacar à Jonas Vingegaard depuis plusieurs sai… ",,https://www.lemonde.fr/sport/article/2024/07/13/tour-de-france-2024-le-resume-de-la-victoire-de-tadej-pogacar-lors-de-la-14e-etape_6249685_3242.html,1.0,"[0.8510961552294924, 1.2481730746175126]",1.0496346149235023,"The Slovenian strengthened his yellow jersey by winning the 14th stage of the Tour de France alone, between Pau (Pyrénées-Atlantiques) and Saint-Lary-Soul"
Tour de France 2024 : le résumé de la victoire de Richard Carapaz lors de la 17ᵉ étape,"L’Equatorien s’est imposé en solitaire, mercredi 17 juillet, devant Simon Yates, à SuperDévoluy. C’est la première victoire d’étape sur la Grande Boucle pour le champion olympique sur route de Tokyo.","Richard Carapaz sest imposé en solitaire lors de la 17e étape du Tour de France 2024, à Superdevoluy (Hautes-Alpes), le 17 juillet 2024. STEPHANE MAHE / REUTERS
Après le duel Tadej Pogacar-Jonas Vin… ",,https://www.lemonde.fr/sport/article/2024/07/17/tour-de-france-2024-le-resume-de-la-victoire-de-richard-carapaz-lors-de-la-17e-etape_6251635_3242.html,1.0,"[0.3765852965039693, 2.039024505826718]",1.2078049011653436,"The Ecuadorian won solo on Wednesday, July 17, ahead of Simon Yates, at SuperDévoluy. It is the first stage victory on the Grande Bouc"
"Tour de France 2024 : à SuperDévoluy, un super Richard Carapaz devant les autres","L’Equatorien de la formation EF Education-EasyPost, champion olympique en titre, remporte la 17e étape entre Saint-Paul-Trois-Châteaux, dans la Drôme, et le massif haut-alpin.","Depuis létape des chemins blancs de Troyes et la victoire du Français Anthony Turgis, une éternité, le peloton navait pas laissé une échappée aller au bout. A SuperDévoluy (Hautes-Alpes), territoire … ",,https://www.liberation.fr/sports/cyclisme/tour-de-france-2024-a-superdevoluy-un-super-richard-carapaz-devant-les-autres-20240717_EPRJNLMO5RC73LSBFBBSCUWMFY/,1.5,"[0.6365641949046372, 2.0180614830572177]",1.3273128389809274,"The Ecuadorian from the EF Education-EasyPost team, reigning Olympic champion, won the 17th stage between Saint-Paul-Trois-Châteaux, in the Drôme,"
« Nos employeurs considèrent que l’anglais est un acquis pour notre génération » : le retour gagnant des séjours linguistiques,"Chaque année, des milliers de jeunes français s’offrent un séjour pour apprendre une langue, l’anglais le plus souvent. Une pratique onéreuse et primordiale pour réussir leurs études et leur entrée dans le monde du travail, où ils devront impérativement maîtr…","MARINE COUTROUTSIOS
Maxime Coudert ne parle plus un anglais de « galérien ». Il vient de poser ses valises sur le sol français après cinq mois à Toronto. Diplômé en communication éditoriale, le jeun… ",,https://www.lemonde.fr/campus/article/2024/07/10/nos-employeurs-considerent-que-l-anglais-est-un-acquis-pour-notre-generation-le-retour-gagnant-des-sejours-linguistiques_6248286_4401467.html,1.5,"[1.193568736523397, 2.010718772461005]",1.602143754492201,"Every year, thousands of young French people treat themselves to a stay to learn a language, most often English. An expensive and primo practice"
Le «M. Education» du RN estime que Najat Vallaud-Belkacem n’aurait jamais dû être ministre car elle est Franco-Marocaine,"Pour Roger Chudeau, spécialiste des questions d’éduction pour le parti d’extrême droite, les postes ministériels ne peuvent pas être confiés à des double nationaux. Dans son viseur, l’ancienne ministre Najat Vallaud-Belkacem.","Extrait de Chez Pol, notre newsletter politique réservée à nos abonnés: découvrez-la gratuitement.
Certains prétendent que le RN a changé et cest étonnant car il suffit de tendre loreille pour saper… ",,https://www.liberation.fr/politique/le-m-education-du-rn-estime-que-najat-vallaud-belkacem-naurait-jamais-du-etre-ministre-car-elle-est-franco-marocaine-20240628_5M4ANXRE7ZGSVFSJD7ZX375TTA/,1.5,"[0.35242822124892914, 2.1885430672506425]",1.2704856442497858,"For Roger Chudeau, specialist in education issues for the far-right party, ministerial posts cannot be entrusted to double-dealers."
Education : la désaffection du métier d'enseignant en chiffres,"La crise de recrutement se poursuit dans l’Education nationale : selon les chiffres du ministère, sur 27 000 postes ouverts en 2024, plus de 3 000 n’ont pas été pourvus.","Plus de 3 000 postes nont pas été pourvus cette année aux concours enseignants du public et du privé, selon des chiffres publiés lundi 9 juillet par le ministère de lEducation, confirmant une crise p… ",,https://www.lexpress.fr/societe/education/education-la-desaffection-du-metier-denseignant-en-chiffres-AZCVMYJWNJEETEMASMKMQSJMBM/,1.0,"[0.39646414738211266, 2.005893087696479]",1.2011786175392958,"The recruitment crisis continues in National Education: according to figures from the ministry, out of 27,000 positions open in 2024, more than 3,000 will not be filled."
"Actualité : Gmail, Google Messages : Google intègre une fonction très attendue à ses services phares","Après son intégration à Google Messages plus tôt dans le mois, voilà que Gemini fait son apparition sur plusieurs des applications phares de Google, à commencer par Gmail, Docs, Sheets ou Drive.","Gemini bientôt intégré à Gmail
© Google
Le 5 juin dernier, l'application Gemini a fait son arrivée officielle en France. Et avec elle, la possibilité d'en profiter directement depuis Google Message… ",,https://www.lesnumeriques.com/intelligence-artificielle/gmail-google-messages-google-integre-une-fonction-tres-attendue-a-ses-services-phares-n223217.html,1.0,"[0.8543082503293471, 1.2428195827844215]",1.0485639165568843,"Following its integration into Google Messages earlier this month, Gemini is now making its way to several of Google's flagship apps, including"
